Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Step10,Step11,Step12,Step13,Step14,Step15,Step16,Step17,Step18,Step19,Step20,Step21,Step22,Step23,Step24,Step25,Step26,Step27,Step28,Step29,Step30,Step31,Step32,Step33,Step34,Step35,Step36,Step37,Step38,Step39,Step40,Step41,Step42,Step43,Step44,Step45,Step46,Step47,Step48,Step49,Step50
21,20,15,10,5,0,1,2,3,4,8,7,13,17,12,18,14,9,19,24,29,34,33,37,32,27,28,23,22,16,11,6,26,31,35,30,25,36,40,41,42,43,48,47,46,45,49,44,39,38
15,16,22,27,26,31,30,35,36,41,46,47,42,48,43,49,44,38,33,32,37,40,45,25,20,21,11,10,5,6,7,13,12,17,18,8,14,9,3,4,2,1,0,19,24,29,28,34,23,39
36,26,22,17,0,1,7,2,3,8,9,14,19,24,28,23,18,30,25,20,15,16,11,12,13,27,31,35,40,45,46,42,43,38,39,34,29,33,32,37,48,47,41,49,44,10,5,6,4,21
40,45,41,36,35,30,31,32,27,28,34,43,44,49,48,47,42,37,38,23,14,13,19,24,29,9,8,4,3,2,7,6,11,5,0,10,16,17,22,26,25,20,21,15,12,18,33,39,46,1
49,48,47,42,41,36,37,38,28,29,24,19,14,8,7,2,3,4,9,12,17,22,26,33,34,39,44,43,46,40,35,30,25,20,21,16,15,5,0,6,11,10,27,32,31,23,18,13,1,45
31,30,35,36,40,41,46,47,42,38,43,48,49,44,39,34,29,28,23,24,19,22,27,26,20,15,10,5,6,7,8,9,14,18,17,12,11,16,21,25,37,32,33,45,3,4,1,2,13,0
42,37,33,29,24,19,18,12,17,13,14,9,4,3,8,7,6,11,16,15,20,25,26,27,32,31,36,41,46,45,40,35,30,38,39,44,48,47,49,43,34,21,22,23,28,10,5,0,1,2
24,28,27,22,21,20,15,16,17,12,13,14,19,18,23,29,34,39,38,44,49,48,47,42,43,37,32,31,41,46,45,40,30,25,26,36,35,3,4,9,8,7,5,10,11,6,1,2,0,33
39,43,38,37,32,31,36,25,20,21,22,27,26,17,18,19,24,23,28,29,34,33,30,35,41,42,47,48,49,44,10,6,7,2,1,8,13,14,9,4,3,11,12,16,5,0,15,40,45,46
6,5,1,0,2,3,4,7,12,18,19,14,13,8,9,24,23,28,34,39,38,33,32,31,30,36,37,42,40,41,46,47,48,49,44,43,27,22,17,16,11,10,15,20,25,26,21,29,35,45
34,29,33,22,21,15,20,25,30,31,32,36,41,42,38,37,43,44,49,48,47,46,45,40,35,26,27,28,23,24,19,18,13,17,16,14,9,8,3,4,7,6,0,5,10,11,12,2,1,39
25,26,31,36,41,42,32,37,33,34,29,24,23,18,17,16,11,6,10,15,20,21,22,27,28,38,43,48,47,46,45,40,35,30,7,12,13,8,9,14,19,2,1,0,5,3,4,39,44,49
15,10,5,6,1,2,3,4,9,13,8,7,0,11,18,19,14,24,21,26,27,32,37,42,47,48,43,38,39,44,49,41,36,31,46,40,45,35,30,12,17,16,20,25,22,23,28,29,34,33
37,38,33,34,29,28,24,31,30,35,41,40,45,46,42,36,43,39,44,49,48,47,27,23,22,21,26,25,20,16,15,10,11,12,7,2,1,0,5,6,8,3,4,9,14,13,18,19,17,32
26,20,15,16,11,10,5,0,1,6,12,17,22,21,25,30,36,37,32,31,35,40,45,46,41,42,43,34,33,28,23,19,18,9,4,3,8,13,14,7,2,29,24,27,38,39,44,49,48,47
33,39,34,18,19,24,23,22,27,26,31,36,35,40,45,46,47,48,43,42,38,37,32,16,17,13,9,8,3,7,2,1,6,5,10,11,15,20,21,28,29,30,25,49,44,41,12,14,4,0
17,22,21,26,27,28,23,24,19,14,18,13,12,7,2,1,0,5,6,11,16,15,20,25,31,36,35,40,45,46,41,37,42,47,48,43,38,44,49,33,32,39,34,29,4,3,8,9,10,30
24,18,23,17,22,21,26,25,30,31,36,41,42,47,46,45,40,35,43,48,49,44,32,38,33,28,29,34,39,37,10,16,15,20,11,12,7,8,3,2,1,0,5,6,13,14,9,4,19,27
6,5,0,1,2,3,4,9,14,27,32,26,22,23,18,13,12,17,16,21,20,25,30,31,36,40,41,46,47,42,43,38,37,33,28,29,34,39,44,49,48,45,35,19,24,7,8,11,10,15
16,11,10,15,20,21,32,36,35,30,25,17,23,18,13,14,19,24,29,28,33,43,38,37,41,46,45,40,42,47,48,49,44,39,34,22,26,31,27,6,1,2,3,8,7,12,5,0,9,4
11,10,15,16,21,20,25,26,23,22,27,32,38,37,44,43,41,42,46,45,40,35,33,18,19,14,13,8,7,2,3,9,4,12,17,24,29,28,31,36,34,39,49,48,47,30,5,6,1,0
25,30,35,36,37,38,39,34,24,29,28,33,32,31,26,20,16,11,10,5,6,0,1,2,3,7,8,9,14,19,18,17,27,22,23,12,13,4,15,21,40,45,41,42,47,46,43,44,49,48
28,23,31,26,21,20,25,36,35,32,38,39,34,33,29,24,19,14,9,8,7,13,18,17,22,16,11,6,10,15,12,2,1,3,4,5,0,37,42,47,46,41,40,45,48,43,44,49,27,30
16,15,10,5,0,1,6,18,14,13,8,9,4,3,2,7,12,17,22,24,29,34,39,38,33,37,42,41,46,35,30,25,20,21,26,27,28,23,19,11,32,31,36,40,45,47,48,43,44,49
41,46,47,42,37,32,28,27,22,17,16,20,15,10,5,6,7,8,4,9,13,18,19,24,29,34,33,38,43,44,39,49,48,36,31,30,26,21,25,35,40,45,23,11,1,2,3,12,14,0
4,9,3,2,0,5,10,6,12,1,11,16,21,22,27,28,29,24,19,14,13,17,18,23,32,37,38,42,41,46,45,40,47,48,44,49,43,39,34,33,35,30,36,31,26,20,15,25,7,8
40,45,46,41,35,36,37,27,28,29,24,19,14,18,13,12,7,4,9,8,2,3,6,5,0,1,31,26,22,17,16,15,21,25,20,30,32,33,34,38,42,48,47,43,49,44,39,11,10,23
9,8,7,6,5,0,2,3,4,19,14,18,22,21,16,11,10,15,25,30,31,32,27,26,28,33,34,44,39,38,42,43,41,36,35,40,45,46,48,47,37,24,23,17,12,13,20,1,29,49
24,23,22,26,21,16,15,20,36,31,32,37,42,41,40,45,46,47,48,43,38,33,28,29,34,39,44,49,30,25,27,17,12,19,14,13,3,2,7,6,11,10,5,0,1,8,9,4,18,35
4,3,6,1,11,12,7,13,14,19,24,23,28,27,22,29,34,38,39,33,32,36,31,30,26,21,16,20,15,10,5,0,2,8,9,18,17,37,42,47,48,49,44,43,41,46,45,40,35,25
12,17,18,19,24,14,9,8,4,3,2,1,0,5,10,11,16,21,20,25,30,31,32,37,42,47,43,38,33,34,39,44,49,48,41,40,35,36,46,45,27,28,29,23,22,26,15,6,7,13
29,34,33,28,22,21,16,15,20,26,25,30,35,40,45,46,41,47,48,49,44,39,43,42,36,37,32,31,27,17,12,7,8,3,2,1,0,5,6,10,11,13,18,24,19,14,9,4,23,38
26,36,35,31,32,33,38,37,42,43,41,40,45,46,47,44,49,48,39,34,29,24,23,22,17,18,21,16,11,6,1,0,5,10,15,20,25,30,27,28,19,14,13,12,7,8,3,4,9,2
45,46,47,42,41,36,31,35,30,25,26,22,23,24,19,29,18,17,13,8,4,3,2,1,6,11,12,7,9,14,39,37,32,27,28,33,34,38,43,48,49,44,40,16,15,10,5,0,20,21
12,17,3,2,1,6,11,5,10,15,16,21,20,25,30,35,40,41,42,37,31,36,32,33,34,29,23,18,19,24,28,27,26,22,13,14,9,8,7,4,45,46,47,48,49,44,43,38,39,0
19,8,13,12,7,1,0,5,6,15,25,26,31,30,35,40,41,36,46,47,42,48,49,39,38,43,32,37,21,20,10,11,2,3,4,9,14,18,17,22,27,28,23,24,34,29,33,44,45,16
43,48,47,42,37,35,36,31,26,32,33,34,39,38,44,49,46,45,40,41,27,29,24,18,13,8,12,15,20,21,22,23,28,17,11,10,5,6,1,7,2,3,4,9,14,19,16,25,30,0
17,18,23,22,27,28,33,32,31,26,21,20,30,35,36,37,41,40,45,46,47,48,43,44,49,42,38,39,34,29,24,19,14,8,3,7,12,11,16,15,10,5,0,1,6,2,13,9,4,25
19,18,13,8,14,29,28,33,34,39,38,44,43,48,49,36,37,32,31,30,16,11,10,5,0,1,2,3,4,9,12,17,22,23,24,26,21,27,25,20,15,6,7,35,40,41,46,47,42,45
6,1,2,10,5,7,11,16,17,12,13,24,19,14,9,8,3,4,0,28,23,18,22,21,20,25,30,37,36,35,40,41,42,46,47,48,49,44,31,26,27,32,33,38,43,39,34,29,15,45
41,42,38,32,27,22,23,28,29,34,33,37,35,30,25,20,15,16,11,17,12,7,8,13,18,24,19,14,9,4,3,2,1,6,5,0,10,21,26,31,36,40,45,46,47,48,49,44,39,43
47,42,43,48,37,32,27,17,10,11,6,7,13,18,24,28,29,34,39,38,33,22,23,20,15,16,21,5,0,1,2,3,8,9,4,14,19,12,25,30,31,26,49,44,36,41,46,45,40,35
26,32,27,31,30,35,36,37,42,46,45,40,41,38,33,34,39,44,43,48,47,49,29,24,23,22,21,16,11,6,7,2,3,8,13,14,9,4,17,12,10,5,1,0,20,15,25,28,19,18
18,14,19,24,29,23,27,28,33,32,36,30,31,26,21,22,17,16,15,10,11,12,7,8,9,4,3,2,1,6,5,0,13,37,38,34,49,43,44,39,45,46,42,41,47,48,35,40,20,25
9,8,24,29,38,37,36,35,30,25,31,32,34,49,48,47,46,41,42,43,44,39,33,28,22,27,21,20,15,10,11,6,5,0,1,7,12,17,16,26,23,18,19,14,13,4,3,2,40,45
2,3,8,7,12,13,14,19,23,24,29,28,33,38,42,41,36,31,32,37,39,44,49,48,43,46,47,45,40,35,30,26,25,20,15,10,11,5,0,1,6,16,17,18,34,27,22,21,9,4
10,11,5,1,0,18,19,24,22,21,16,15,17,23,27,28,34,29,33,32,36,37,42,31,26,25,30,40,41,46,47,48,43,44,38,39,49,35,45,12,13,14,8,7,2,3,4,9,6,20
26,25,30,35,36,41,40,42,43,48,47,46,45,38,33,34,29,23,22,21,16,10,11,12,6,7,8,9,4,3,2,1,0,5,17,15,20,27,28,32,37,31,44,49,39,24,18,13,14,19
43,38,33,32,22,27,29,24,19,18,17,9,8,3,4,14,13,12,23,28,34,39,44,49,48,47,42,41,40,45,46,37,36,30,35,31,26,25,20,16,11,10,15,21,6,5,0,1,2,7
10,5,0,6,1,8,7,9,14,13,18,23,29,34,24,28,33,38,37,36,35,30,25,20,15,16,17,12,11,26,31,32,27,22,21,46,45,40,41,42,47,48,49,44,39,43,19,4,3,2
21,17,22,27,32,37,36,31,30,25,20,16,15,10,11,6,1,0,2,3,8,7,12,13,14,19,24,29,23,18,28,33,34,39,38,43,44,49,48,47,46,41,42,45,40,35,26,5,4,9
40,45,46,41,42,38,32,31,36,37,43,44,49,48,47,33,34,39,26,25,30,35,11,6,10,5,0,1,7,2,3,8,9,14,13,12,17,16,15,20,21,22,18,23,27,28,29,24,19,4
36,41,42,32,33,38,39,43,44,49,48,47,46,45,40,35,20,25,26,21,22,17,18,23,24,19,14,9,4,3,8,13,16,11,6,5,0,1,2,7,12,10,15,31,27,28,29,34,37,30
43,44,49,48,42,47,46,36,35,30,20,21,26,31,41,40,45,37,38,39,34,29,24,23,28,33,32,27,22,17,12,13,8,9,4,3,2,1,6,11,10,15,16,18,19,14,7,0,5,25
36,42,43,38,33,32,31,26,25,20,16,10,12,6,0,5,11,7,8,3,4,9,14,13,18,22,21,27,28,34,29,24,23,19,17,15,45,41,40,35,30,46,47,48,49,44,39,37,1,2
49,48,47,46,45,40,35,30,25,31,36,32,27,23,28,33,39,34,29,24,19,18,13,8,9,4,3,2,1,0,5,6,11,10,16,21,15,20,26,22,17,12,7,14,38,43,42,41,37,44
42,47,48,43,34,33,28,27,22,17,16,15,10,11,6,1,2,7,8,9,4,3,12,13,18,23,24,29,32,31,26,25,30,35,40,41,36,37,39,38,44,49,46,45,5,0,21,20,14,19
6,11,13,12,3,8,7,2,1,0,5,10,15,16,17,22,27,28,29,24,19,18,23,34,39,44,43,38,37,36,42,47,46,41,45,40,35,30,25,20,21,26,32,33,31,48,49,14,9,4
0,5,10,12,13,4,9,14,19,24,29,25,21,26,31,36,37,42,43,33,32,34,28,27,22,23,18,17,16,11,6,2,1,7,8,3,15,30,35,40,41,46,47,48,44,49,39,38,45,20
40,35,30,25,20,15,10,5,6,11,16,17,19,24,23,22,26,27,28,29,34,39,37,42,41,36,32,31,21,18,13,14,9,3,8,4,7,12,1,0,2,49,48,47,46,45,44,43,38,33
47,46,45,40,41,31,32,27,26,25,20,15,16,21,12,7,2,1,6,11,13,8,9,4,3,5,0,10,28,22,17,23,18,19,14,24,29,42,48,43,38,33,39,44,49,34,36,30,35,37
5,0,1,11,6,2,7,8,3,4,9,14,13,12,23,24,28,27,22,17,18,19,33,38,37,31,26,35,40,45,46,47,48,49,44,43,42,36,41,32,25,20,15,10,16,21,29,34,39,30
28,29,34,43,44,33,38,42,47,46,45,40,41,36,35,31,30,25,20,26,22,23,18,19,24,17,16,12,14,9,8,13,6,7,2,3,4,0,5,10,15,11,1,21,27,32,37,39,49,48
37,36,35,40,41,42,47,46,45,32,31,26,27,22,28,23,24,19,18,17,12,13,14,9,4,3,8,2,7,6,5,0,1,11,16,15,10,20,25,30,33,38,43,48,44,49,39,34,29,21
38,43,42,41,36,30,20,21,25,26,27,28,29,34,33,37,44,39,32,31,35,40,45,46,47,48,49,23,17,16,11,7,12,13,9,14,4,3,2,6,5,10,15,22,19,8,1,0,18,24
23,22,27,26,21,16,12,11,10,15,20,25,31,33,29,34,39,44,43,42,37,32,28,19,14,9,8,3,2,7,6,1,0,5,17,18,24,13,4,30,35,40,41,46,47,48,49,38,36,45
23,29,34,39,33,32,31,36,37,38,44,43,42,46,47,41,40,35,30,25,26,27,22,21,16,15,20,17,18,9,14,13,19,24,28,48,49,45,7,6,11,10,5,0,1,2,3,8,4,12
16,15,21,22,23,18,14,13,12,7,6,1,2,3,9,4,8,19,17,28,29,24,33,37,41,36,40,45,46,47,48,43,38,27,32,39,34,49,44,42,31,30,25,26,20,10,5,0,11,35
11,12,17,22,26,25,30,35,36,41,48,47,42,37,38,33,27,23,24,29,28,32,44,43,46,45,40,31,20,21,16,15,10,1,0,5,6,7,2,3,4,8,13,14,19,18,9,34,39,49
29,33,34,38,43,49,44,39,32,36,31,30,25,27,37,26,22,17,18,13,12,6,11,7,1,0,5,10,15,20,21,16,23,28,24,19,14,9,8,3,4,2,40,41,46,45,47,48,42,35
21,26,20,25,30,31,37,36,41,46,45,40,35,42,43,38,39,44,49,48,47,28,23,24,19,14,13,18,17,12,7,2,1,6,10,15,16,5,0,11,8,9,4,3,22,27,32,33,34,29
11,16,17,13,12,18,14,9,8,7,3,2,6,1,5,0,20,21,26,27,28,33,39,34,23,22,29,24,19,15,10,44,38,37,42,47,48,43,49,41,40,45,46,36,35,30,25,31,32,4
25,26,27,28,34,39,43,38,33,29,24,23,18,17,12,11,16,15,20,21,22,31,32,36,37,42,41,46,45,40,35,30,44,49,48,47,4,3,8,9,14,13,19,7,6,5,0,1,2,10
11,12,7,8,13,18,19,14,9,4,3,2,5,6,1,0,16,17,22,21,20,26,31,32,35,36,30,25,15,10,24,23,28,29,34,39,38,43,42,41,40,46,45,47,48,49,44,37,33,27
3,4,9,14,13,18,19,33,34,28,23,27,22,21,20,15,10,7,8,2,1,6,11,12,17,16,26,31,32,37,42,47,46,41,36,25,24,29,39,38,43,44,49,48,35,40,45,30,5,0
25,30,31,36,34,29,23,22,17,21,16,11,10,0,5,6,7,8,2,3,4,9,14,19,18,13,12,20,41,46,45,40,35,38,39,48,49,44,43,37,32,28,33,27,26,15,1,24,42,47
35,30,25,26,21,22,27,28,29,23,24,19,13,14,8,3,4,7,2,1,5,6,11,18,17,16,15,10,0,9,36,42,47,48,49,44,43,37,32,31,46,45,40,41,38,33,34,39,12,20
35,30,31,36,37,32,33,38,39,34,29,28,23,24,19,14,9,13,8,3,2,7,6,5,0,12,17,22,27,25,26,21,20,15,10,11,16,18,44,43,42,46,45,40,41,47,48,49,4,1
13,8,4,3,2,1,6,12,7,5,10,15,20,21,22,27,32,33,38,37,42,43,48,49,44,34,39,28,29,24,19,23,18,11,16,17,45,36,41,40,35,30,31,25,26,0,14,9,47,46
41,36,31,26,22,16,21,20,15,10,11,3,4,12,13,14,19,24,29,33,34,39,38,37,32,27,35,30,25,42,43,48,49,44,47,46,45,40,28,23,18,17,7,6,1,0,5,2,8,9
35,30,31,32,33,17,18,19,14,9,13,12,7,3,4,2,1,0,5,10,11,6,15,16,22,21,20,25,26,28,27,23,24,29,34,39,44,49,48,43,38,37,41,40,36,45,46,47,42,8
45,46,41,42,47,48,49,43,38,32,27,22,21,25,30,31,36,35,40,37,33,28,24,23,18,13,17,12,11,10,15,16,20,26,34,39,44,19,14,9,4,8,7,6,5,0,1,2,3,29
19,24,23,22,21,26,31,36,41,42,47,46,45,40,35,30,25,20,15,16,17,12,7,3,2,1,6,11,10,5,0,13,8,9,4,14,18,28,27,32,37,33,38,39,44,49,48,43,29,34
7,8,13,12,11,10,22,28,29,34,32,33,27,31,26,21,20,25,30,35,36,42,47,48,49,44,39,38,37,43,41,40,45,46,16,15,6,1,0,5,17,18,23,24,19,14,9,4,3,2
27,32,37,34,39,44,43,42,47,48,49,31,30,35,40,41,36,26,25,20,15,10,11,1,2,3,8,7,12,17,18,24,23,22,28,33,38,19,14,9,4,13,0,5,6,16,21,46,45,29
36,37,42,43,48,47,46,45,40,41,23,22,16,17,12,15,21,0,5,10,1,6,2,3,4,9,14,13,18,24,29,28,27,32,33,38,39,44,49,19,8,7,11,25,26,31,30,35,20,34
35,30,31,36,32,28,34,33,39,38,37,42,48,49,44,43,47,46,41,40,45,27,21,26,25,20,15,11,10,5,6,7,12,8,3,4,9,14,19,24,23,22,13,18,17,16,2,1,0,29
9,4,3,2,7,8,13,18,19,24,28,33,34,29,22,26,21,17,11,5,6,0,1,12,14,23,27,47,42,43,38,39,48,49,44,37,32,31,36,41,40,45,46,35,30,25,20,15,16,10
47,48,43,42,41,40,45,46,49,44,39,38,37,36,32,27,28,24,19,14,8,3,2,7,12,11,17,18,21,26,20,15,10,5,6,1,0,16,25,30,35,31,22,23,29,34,33,13,9,4
32,31,30,35,40,36,37,42,47,48,43,41,45,46,18,23,28,27,26,21,20,25,15,22,17,16,12,13,14,19,24,29,34,33,38,39,44,49,10,11,6,2,0,5,1,7,3,9,8,4
27,28,29,34,33,38,47,42,37,36,41,40,35,31,26,20,21,22,23,18,13,9,14,8,4,3,2,7,6,5,11,16,15,10,1,0,12,17,19,24,32,30,25,46,45,48,49,44,43,39
4,9,14,3,8,7,2,6,5,0,1,10,16,11,15,20,21,26,25,30,37,36,35,40,42,43,38,33,32,27,28,23,18,17,12,13,19,24,29,34,39,44,47,46,45,41,31,22,49,48
18,22,23,28,27,32,33,38,39,34,29,37,42,43,48,49,44,47,46,41,40,35,36,31,26,30,25,20,21,17,16,11,5,10,15,19,24,13,12,2,3,4,8,7,6,0,1,9,14,45
48,43,38,39,34,29,24,19,18,22,33,32,27,26,25,30,36,41,46,40,35,31,37,42,47,45,44,49,13,12,6,7,2,1,0,5,10,15,16,17,21,20,11,8,14,9,4,3,23,28
15,16,21,26,27,28,33,34,39,38,37,36,35,30,41,46,45,40,47,48,43,42,32,31,18,19,24,23,17,22,25,20,5,6,7,1,2,3,8,9,14,13,12,11,10,0,4,29,44,49
37,36,41,42,43,48,44,39,34,38,30,35,40,45,46,47,32,33,28,23,14,9,19,13,18,21,16,17,22,27,26,31,25,20,15,11,12,8,2,7,6,5,0,1,10,3,4,24,29,49
3,8,7,12,17,23,24,29,28,22,27,26,21,15,10,5,1,6,2,11,16,0,25,20,31,30,35,40,45,46,41,42,37,36,43,38,33,34,39,44,48,47,32,49,14,19,13,18,9,4
10,15,20,21,16,11,6,5,0,1,7,3,8,12,17,18,23,24,26,25,30,35,40,45,46,47,48,49,44,38,33,34,29,28,27,22,31,32,39,43,42,41,36,37,13,14,19,9,4,2
25,26,32,33,28,27,23,22,17,16,15,20,21,31,30,35,36,41,46,47,48,49,44,39,38,37,43,42,40,45,29,24,19,18,13,14,9,4,2,3,8,7,6,1,5,0,12,11,10,34
19,18,22,16,11,10,5,0,1,6,7,8,13,12,4,9,14,29,28,23,24,39,38,43,42,37,36,31,26,20,21,25,30,32,33,27,34,15,17,41,46,45,35,40,47,48,49,44,3,2
27,22,17,18,23,28,29,34,33,32,36,35,40,45,46,47,42,43,38,44,49,48,41,37,31,26,21,16,15,13,14,9,8,3,4,2,1,0,10,5,6,12,11,25,30,20,39,19,24,7
24,23,18,16,11,6,1,2,3,8,9,4,14,13,12,17,22,26,31,36,35,30,25,21,20,15,10,5,0,7,19,28,29,34,33,32,37,42,41,40,45,46,47,48,43,38,39,44,49,27
44,49,48,43,38,37,32,33,34,29,24,19,14,9,8,3,2,6,7,12,11,5,0,1,10,15,20,25,26,31,36,41,40,35,30,46,45,47,42,27,22,23,28,21,16,17,18,13,4,39
11,6,7,3,4,9,8,13,19,14,18,17,23,24,28,27,31,36,32,33,38,43,42,41,40,35,30,25,26,22,16,21,20,15,0,1,2,12,10,5,34,39,44,48,49,47,46,45,37,29
35,30,31,26,32,28,23,18,17,12,7,6,1,5,0,2,9,14,19,24,29,34,33,38,43,42,47,48,44,49,39,45,46,41,36,37,40,25,21,20,15,10,16,11,22,27,13,8,3,4
28,33,34,29,24,23,18,9,13,8,7,12,11,6,2,3,4,14,19,17,16,15,10,20,25,26,37,42,41,46,40,35,36,31,30,32,27,22,21,44,49,48,47,43,38,39,45,5,0,1
38,33,39,44,43,42,47,49,48,37,32,31,21,26,27,22,17,18,23,29,24,19,14,13,8,9,4,3,7,1,0,5,6,11,15,16,20,25,30,35,36,40,45,46,41,34,28,12,10,2
28,11,12,17,29,23,22,21,20,15,10,6,5,0,1,7,8,9,4,3,2,34,39,44,43,42,41,36,37,32,31,26,27,33,38,35,40,45,46,47,48,49,30,25,16,19,24,18,13,14
24,19,14,13,17,12,7,8,3,2,1,0,5,10,11,6,18,28,23,22,21,25,26,31,32,37,36,35,30,40,41,46,45,42,47,48,43,44,39,34,33,38,27,29,16,20,15,4,9,49
12,18,23,28,27,33,29,34,39,38,37,32,31,26,30,35,40,41,36,46,47,48,43,42,45,49,44,25,20,15,16,21,22,17,13,8,9,14,19,24,7,6,1,2,3,4,10,11,5,0
30,25,26,21,22,17,12,7,5,10,15,11,6,2,8,9,4,3,19,18,23,28,27,37,36,31,32,33,38,43,44,39,34,29,24,14,13,1,0,20,16,46,47,48,42,41,35,40,45,49
18,16,17,12,7,8,13,15,10,5,6,1,0,2,3,9,4,14,19,23,11,21,20,25,27,28,29,24,34,33,38,32,26,31,36,37,42,47,46,45,40,41,35,30,22,43,44,49,48,39
26,20,15,16,17,21,25,30,31,32,33,34,29,22,27,28,23,18,24,19,13,14,9,8,4,3,2,6,7,12,11,10,5,0,1,36,35,40,45,46,41,47,42,37,38,43,48,49,44,39
3,8,13,18,17,30,35,36,41,47,42,43,48,49,44,38,37,32,33,39,34,29,24,23,22,6,10,11,12,19,14,9,7,2,1,5,0,28,27,26,31,25,20,15,16,21,40,45,46,4
48,47,41,36,27,22,23,24,19,14,9,8,3,4,2,1,0,5,10,15,16,21,20,25,26,30,35,40,45,46,42,37,31,32,33,34,39,44,43,49,38,28,29,17,13,12,7,6,11,18
39,44,49,48,46,40,41,37,36,31,32,27,26,20,25,30,35,45,47,43,42,38,34,29,24,23,18,28,33,9,13,17,22,21,15,10,5,6,11,16,12,4,3,8,7,2,1,0,19,14
45,40,41,42,38,34,33,29,19,14,9,4,8,7,24,23,18,17,11,10,15,20,16,12,13,3,2,1,5,6,0,22,27,21,30,35,36,32,37,31,25,26,28,44,43,39,49,48,47,46
4,3,8,9,14,13,7,2,1,6,11,16,26,27,22,23,24,29,34,33,5,0,10,15,21,20,25,30,35,36,37,42,43,38,32,41,40,45,46,47,48,49,44,39,18,17,12,19,28,31
36,37,42,43,48,47,46,41,40,45,35,30,31,26,25,20,16,11,10,5,6,1,0,12,7,3,2,8,9,4,14,19,22,27,33,38,39,34,29,28,23,18,24,13,17,21,15,32,44,49
3,8,4,9,14,13,18,23,24,29,34,33,28,27,22,21,25,30,31,32,37,42,46,47,43,38,39,44,49,48,40,45,41,35,36,26,12,16,15,10,5,0,1,6,7,11,17,19,2,20
42,47,48,44,39,34,29,24,23,18,17,22,27,26,20,15,16,25,30,35,36,31,37,38,33,28,32,41,40,45,46,49,43,11,10,5,6,1,2,3,4,9,14,19,7,12,13,8,21,0
34,29,28,33,32,31,30,25,20,21,16,11,12,6,7,2,1,0,5,10,15,23,24,19,18,8,13,14,9,4,3,17,22,27,26,41,42,37,43,38,39,44,49,48,47,40,45,46,36,35
15,20,21,22,23,29,34,33,28,27,32,37,31,30,25,17,12,13,14,19,24,18,38,47,48,43,42,44,39,41,40,45,46,35,36,26,16,10,11,7,8,3,4,9,2,1,0,5,6,49
40,41,42,39,38,37,31,36,35,30,26,27,32,33,28,23,24,18,13,12,8,9,14,19,21,16,15,20,25,45,46,47,43,48,49,44,34,29,22,17,11,6,5,10,7,2,0,1,3,4
17,16,11,21,22,29,24,19,20,25,30,35,36,37,42,44,43,41,40,45,46,47,48,49,39,38,34,28,23,18,12,7,13,14,9,4,3,8,2,1,0,5,6,10,15,26,31,27,32,33
27,21,25,30,31,26,22,17,16,11,15,10,5,0,1,7,8,13,14,9,4,3,2,6,12,18,23,24,19,28,33,34,44,39,38,37,36,41,46,47,48,43,42,29,35,40,45,49,32,20
22,27,26,31,36,43,34,28,29,33,38,39,44,48,47,41,40,35,30,32,37,42,46,45,25,21,15,10,5,6,7,17,18,19,24,23,13,14,8,3,2,1,0,11,16,20,12,9,4,49
28,27,21,26,25,31,36,39,38,43,42,41,40,45,46,47,48,49,44,34,33,32,37,35,30,20,15,10,16,22,23,19,18,13,14,9,8,2,7,12,11,6,5,0,1,3,4,24,29,17
16,15,10,5,0,6,11,26,27,38,37,36,41,40,46,47,48,49,44,39,34,32,33,28,29,24,19,23,22,21,17,12,13,18,14,9,4,3,2,1,7,8,20,25,30,31,35,42,43,45
47,42,41,36,31,26,25,20,21,16,11,10,15,27,22,23,18,13,14,19,24,28,34,29,33,38,39,44,49,48,43,37,32,35,30,40,46,45,1,0,5,6,7,8,9,4,3,2,12,17
22,17,12,13,19,23,28,33,34,39,44,43,42,47,48,49,38,37,41,40,46,45,20,21,26,31,36,35,30,27,32,25,15,10,0,5,6,1,2,7,11,16,8,9,4,3,14,18,24,29
3,2,8,7,12,13,22,17,18,23,24,19,14,9,4,29,33,37,38,43,39,34,32,31,25,30,35,41,46,47,48,49,44,42,36,40,45,20,21,10,15,27,28,26,16,11,6,5,1,0
19,18,23,28,33,34,39,44,43,38,37,32,27,22,21,25,20,16,17,12,7,2,3,8,13,14,9,4,24,29,26,31,30,35,41,36,42,48,49,47,45,46,40,15,10,0,5,6,11,1
8,13,12,7,6,5,10,11,16,15,22,23,24,19,14,9,4,3,2,1,0,18,17,21,26,25,20,27,28,37,38,39,33,32,36,41,47,46,45,40,35,30,31,42,43,48,49,44,29,34
0,5,11,16,10,15,20,21,26,31,30,25,35,40,45,46,41,42,37,38,43,48,47,49,44,39,33,28,27,22,24,29,34,18,23,8,3,9,4,14,19,13,7,2,6,1,12,17,32,36
17,22,15,20,21,26,27,28,23,18,19,14,9,4,3,2,1,6,7,8,13,12,11,16,25,30,31,36,41,40,45,46,47,42,37,38,43,48,49,44,39,34,33,32,29,24,10,5,0,35
43,48,47,42,41,46,45,40,35,36,31,32,27,18,19,23,28,34,29,33,38,39,44,49,37,25,30,26,21,15,16,17,12,11,6,1,2,3,8,9,4,14,13,7,10,5,0,20,22,24
10,15,25,30,31,26,21,22,27,28,33,32,37,41,40,36,42,47,46,45,35,19,18,23,24,29,34,39,38,44,43,48,49,13,9,4,3,17,11,16,20,0,1,6,7,8,12,14,5,2
