Map,Cluster,Algorithm,Run,Distance,Elevation,Turning
Map1,10,GA,3,1476.7862238845196,1.0402116590941368,50.076105875317715
Map1,11,GA,3,2336.440614528654,0.47819914173794587,72.37381078499733
Map1,12,GA,3,2332.6994539389984,0.5793695458485129,67.68919853990455
Map1,13,GA,3,2521.1100232596273,0.7428079242700427,77.59514803311966
Map1,14,GA,3,2013.3049784182483,0.5382579410679362,62.80452882287513
Map1,15,GA,3,2391.1372333033287,0.6740038561182171,71.8174495711155
Map1,1,GA,4,1837.0384511097393,0.4943139538186099,65.11100453002922
Map1,2,GA,4,1826.0532834097085,0.48051849473065467,67.63080889147902
Map1,3,GA,4,2104.7640316045236,0.5386829153003916,68.0257087645511
Map1,4,GA,4,2561.6393456114924,0.8901181161573177,69.81623078197491
Map1,5,GA,4,2036.4501687147695,0.6528623885806031,60.88701891284802
Map1,6,GA,4,2325.7700445071887,0.6484613249972746,60.91824152699197
Map1,7,GA,4,1707.4765952417831,0.3596639299443414,55.05611938908745
Map1,8,GA,4,1782.3552895430948,0.6699772074452124,47.12683988952588
Map1,9,GA,4,2024.2222635554917,1.3987571876013103,65.21600197989488
Map1,10,GA,4,1344.7659080480853,0.9645335571008609,47.38842934087893
Map1,11,GA,4,2151.4478312422493,0.43332103598839566,73.70763915053351
Map1,12,GA,4,2226.2665360909295,0.6106102190628722,78.42766314438596
Map1,13,GA,4,2393.84904264336,0.7141172270918474,78.11675337779799
Map1,14,GA,4,1850.1732428835815,0.3980945131950726,68.79490383426511
Map1,15,GA,4,2357.9516614321346,0.7094011612780573,77.608306776627
Map1,1,GA,5,2049.434652421669,0.6282017074754531,67.48568839722053
